DATE,TEM_DEGC,DEPTH
2019-10-05 16:33:50.000,25.1002629645,0.39260486304725045
2019-10-05 16:33:50.500,25.1516937923,0.42452380152464103
2019-10-05 16:33:51.000,25.1259791261,0.4225288679084885
2019-10-05 16:33:51.500,25.1259791261,0.46940980874772686
2019-10-05 16:33:52.000,25.1259791261,0.44148073757141204
2019-10-05 16:33:52.500,25.1174072384,0.4005845977181772
2019-10-05 16:33:53.000,25.0916905783,0.35769352411124394
2019-10-05 16:33:53.500,25.1602650154,0.34971378950909016
2019-10-05 16:33:54.000,25.1174072384,0.36766819239832327
2019-10-05 16:33:54.500,25.1345508476,0.36567325878217194
2019-10-05 16:33:55.000,25.1259791261,0.38861499574617236
2019-10-05 16:33:55.500,25.083118026,0.38761752897248314
2019-10-05 16:33:56.000,25.1088351845,0.3756479270004783
2019-10-05 16:33:56.500,25.0402527711,0.34771885589293755
2019-10-05 16:33:57.000,25.0916905783,0.3447264553655499
2019-10-05 16:33:57.500,25.1345508476,0.3756479270004783
2019-10-05 16:33:58.000,25.0916905783,0.3806352611440186
2019-10-05 16:33:58.500,25.1345508476,0.4025795313343298
2019-10-05 16:33:59.000,25.1002629645,0.44048327079772276
2019-10-05 16:33:59.500,25.1088351845,0.4325035361267961
2019-10-05 16:34:00.000,25.083118026,0.4135516664638713
2019-10-05 16:34:00.500,25.1002629645,0.4225288679084885
2019-10-05 16:34:01.000,25.1345508476,0.42651873520956657
2019-10-05 16:34:01.500,25.1088351845,0.4065693986354067
2019-10-05 16:34:02.000,25.1088351845,0.4105592659364836
2019-10-05 16:34:02.500,25.1259791261,0.4125541996214091
2019-10-05 16:34:03.000,25.0745453074,0.4025795313343298
2019-10-05 16:34:03.500,25.143122403,0.4155466000800239
2019-10-05 16:34:04.000,25.0916905783,0.4135516664638713
2019-10-05 16:34:04.500,25.1174072384,0.47539460973372805
2019-10-05 16:34:05.000,25.1345508476,0.5113034154434238
2019-10-05 16:34:05.500,25.0745453074,0.44247820441387536
2019-10-05 16:34:06.000,25.0659724226,0.4434756712563376
2019-10-05 16:34:06.500,25.0916905783,0.4005845977181772
2019-10-05 16:34:07.000,25.1345508476,0.39260486304725045
2019-10-05 16:34:07.500,25.1002629645,0.38961246258863574
2019-10-05 16:34:08.000,25.1002629645,0.4005845977181772
2019-10-05 16:34:08.500,25.1002629645,0.39260486304725045
2019-10-05 16:34:09.000,25.1002629645,0.42851366882571795
2019-10-05 16:34:09.500,25.1174072384,0.40357699817679193
2019-10-05 16:34:10.000,25.143122403,0.42851366882571795
2019-10-05 16:34:10.500,25.1088351845,0.41853900060741156
2019-10-05 16:34:11.000,25.1002629645,0.411556732778947
2019-10-05 16:34:11.500,25.1088351845,0.4434756712563376
2019-10-05 16:34:12.000,25.1002629645,0.4374908702703351
2019-10-05 16:34:12.500,25.1088351845,0.416544066922486
2019-10-05 16:34:13.000,25.1174072384,0.4594351404606463
2019-10-05 16:34:13.500,25.143122403,0.47539460973372805
2019-10-05 16:34:14.000,25.1088351845,0.47439714289126594
2019-10-05 16:34:14.500,25.1002629645,0.47838701019234287
2019-10-05 16:34:15.000,25.143122403,0.416544066922486
2019-10-05 16:34:15.500,25.1174072384,0.4105592659364836
2019-10-05 16:34:16.000,25.1002629645,0.40158206449186645
2019-10-05 16:34:16.500,25.185977688,0.40557193186171747
2019-10-05 16:34:17.000,25.1688360724,0.3965947304171003
2019-10-05 16:34:17.500,25.185977688,0.4125541996214091
2019-10-05 16:34:18.000,25.1774069633,0.44846300539987777
2019-10-05 16:34:18.500,25.1945482467,0.5023262140675796
2019-10-05 16:34:19.000,25.1688360724,0.4973388799240405
2019-10-05 16:34:19.500,25.1774069633,0.4344984698117203
2019-10-05 16:34:20.000,25.1602650154,0.4344984698117203
2019-10-05 16:34:20.500,25.1516937923,0.42851366882571795
2019-10-05 16:34:21.000,25.143122403,0.42352633468217893
2019-10-05 16:34:21.500,25.1688360724,0.4065693986354067
2019-10-05 16:34:22.000,25.1088351845,0.3965947304171003
2019-10-05 16:34:22.500,25.1688360724,0.41953646738110073
2019-10-05 16:34:23.000,25.143122403,0.4384883371127972
2019-10-05 16:34:23.500,25.1516937923,0.47140474243265124
2019-10-05 16:34:24.000,25.185977688,0.42153140106602627
2019-10-05 16:34:24.500,25.1088351845,0.41853900060741156
2019-10-05 16:34:25.000,25.1174072384,0.4205339342235641
2019-10-05 16:34:25.500,25.1345508476,0.411556732778947
2019-10-05 16:34:26.000,25.143122403,0.42153140106602627
2019-10-05 16:34:26.500,25.1516937923,0.3696631260832488
2019-10-05 16:34:27.000,25.1259791261,0.4125541996214091
2019-10-05 16:34:27.500,25.1174072384,0.42651873520956657
2019-10-05 16:34:28.000,25.1174072384,0.4863667447944979
2019-10-05 16:34:28.500,25.1602650154,0.533247685633735
2019-10-05 16:34:29.000,25.1002629645,0.5073135481423469
2019-10-05 16:34:29.500,25.1088351845,0.5003312803826553
2019-10-05 16:34:30.000,25.0916905783,0.4524528727009547
2019-10-05 16:34:30.500,25.0402527711,0.4374908702703351
2019-10-05 16:34:31.000,25.1174072384,0.40357699817679193
2019-10-05 16:34:31.500,25.0659724226,0.4145491332375617
2019-10-05 16:34:32.000,25.1088351845,0.4305086025106435
2019-10-05 16:34:32.500,25.0745453074,0.41853900060741156
2019-10-05 16:34:33.000,25.1088351845,0.4584376736181842
2019-10-05 16:34:33.500,25.1088351845,0.4255212683671032
2019-10-05 16:34:34.000,25.1002629645,0.4344984698117203
2019-10-05 16:34:34.500,25.1002629645,0.4474655385574144
2019-10-05 16:34:35.000,25.083118026,0.41853900060741156
2019-10-05 16:34:35.500,25.1174072384,0.4444731380987997
2019-10-05 16:34:36.000,25.1174072384,0.4524528727009547
2019-10-05 16:34:36.500,25.0745453074,0.4374908702703351
2019-10-05 16:34:37.000,25.083118026,0.39360232988971267
2019-10-05 16:34:37.500,25.083118026,0.416544066922486
2019-10-05 16:34:38.000,25.1088351845,0.3806352611440186
2019-10-05 16:34:38.500,25.1345508476,0.416544066922486
2019-10-05 16:34:39.000,25.1174072384,0.42851366882571795
2019-10-05 16:34:39.500,25.0745453074,0.4205339342235641
2019-10-05 16:34:40.000,25.1088351845,0.4145491332375617
2019-10-05 16:34:40.500,25.1088351845,0.40158206449186645
2019-10-05 16:34:41.000,25.1002629645,0.38761752897248314
2019-10-05 16:34:41.500,25.1088351845,0.40158206449186645
2019-10-05 16:34:42.000,25.0745453074,0.3776428606854038
2019-10-05 16:34:42.500,25.0916905783,0.40457446501925415
2019-10-05 16:34:43.000,25.0573993717,0.39958713087571507
2019-10-05 16:34:43.500,25.083118026,0.4155466000800239
2019-10-05 16:34:44.000,25.0573993717,0.41953646738110073
2019-10-05 16:34:44.500,25.0316792215,0.4514554058584925
2019-10-05 16:34:45.000,25.0659724226,0.5123008822858872
2019-10-05 16:34:45.500,25.0659724226,0.5322502188600459
2019-10-05 16:34:46.000,25.0402527711,0.5142958159708115
2019-10-05 16:34:46.500,25.0488261545,0.49334901262296244
2019-10-05 16:34:47.000,25.0231055056,0.4674148750628014
2019-10-05 16:34:47.500,25.0488261545,0.44048327079772276
2019-10-05 16:34:48.000,25.0402527711,0.4295111356681813
2019-10-05 16:34:48.500,25.0231055056,0.4005845977181772
2019-10-05 16:34:49.000,25.0059575752,0.40457446501925415
2019-10-05 16:34:49.500,25.0402527711,0.42751620205202867
2019-10-05 16:34:50.000,25.0573993717,0.43549593665418374
2019-10-05 16:34:50.500,25.0402527711,0.42851366882571795
2019-10-05 16:34:51.000,25.0402527711,0.4325035361267961
2019-10-05 16:34:51.500,25.0659724226,0.4145491332375617
2019-10-05 16:34:52.000,25.0402527711,0.42153140106602627
2019-10-05 16:34:52.500,24.9888089798,0.4344984698117203
